100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
100.000000,100.009948,100.018382,100.024017,100.025996,100.024017,100.018382,100.009948,100.000000
100.000000,100.018382,100.033965,100.044377,100.048034,100.044377,100.033965,100.018382,100.000000
100.000000,100.024017,100.044377,100.057982,100.062759,100.057982,100.044377,100.024017,100.000000
100.000000,100.025996,100.048034,100.062759,100.067930,100.062759,100.048034,100.025996,100.000000
100.000000,100.024017,100.044377,100.057982,100.062759,100.057982,100.044377,100.024017,100.000000
100.000000,100.018382,100.033965,100.044377,100.048034,100.044377,100.033965,100.018382,100.000000
100.000000,100.009948,100.018382,100.024017,100.025996,100.024017,100.018382,100.009948,100.000000
100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
